date,Tmax,Tmin,Tavg,Prcp
2/13/2021,27.6,15.7,21.7,0
2/14/2021,26.4,17.4,21.8,0
2/15/2021,25.7,18.1,21.7,0
2/16/2021,25.9,17.4,21.5,0
2/17/2021,28.6,17.1,22,0
2/18/2021,30.2,16.7,22.9,0
2/19/2021,30.7,17.4,24.1,0
2/20/2021,30.2,17.2,23.8,0
2/21/2021,30.1,17.7,23.8,0
2/22/2021,29.7,16.7,23.4,0
2/23/2021,27.2,19.9,23.3,0
2/24/2021,26.4,21.4,23.5,0
2/25/2021,28.7,21.2,24.1,0
2/26/2021,29.9,21.9,24.8,0
2/27/2021,30.9,22.4,25.4,0
2/28/2021,30.4,19.5,24.5,0
3/1/2021,30.3,17.3,23.7,0
3/2/2021,29.3,16.9,23.1,0
3/3/2021,28.7,18.8,23.6,0
3/4/2021,29.4,20.3,24.7,0
3/5/2021,29.7,19.8,24.2,0
3/6/2021,28,19.5,23.9,0
3/7/2021,29.2,22.1,25.5,0
3/8/2021,28.7,22.7,25,0
3/9/2021,29.7,20.6,24.5,0
3/10/2021,27.2,20.4,23.4,0
3/11/2021,27.3,20,23.9,0
3/12/2021,28.4,21.5,25,0
3/13/2021,32.7,21.1,26.6,0
3/14/2021,30,20.1,25,0
3/15/2021,30.2,22.3,25.4,0
3/16/2021,30.3,21.8,25.6,0
3/17/2021,29.2,22,25.2,0
3/18/2021,28.3,22.1,25,0
3/19/2021,32.3,21.3,25.9,0
3/20/2021,30.4,20.6,25.2,0
3/21/2021,28.2,22.4,25.4,0
3/22/2021,28.3,24.1,25.8,0
3/23/2021,29.1,21.4,25.3,0
3/24/2021,31.4,21.1,25.6,0
3/25/2021,33.2,21.5,27.1,0
3/26/2021,35.4,21.7,27.8,0
3/27/2021,33.4,22.9,27.1,0
3/28/2021,30.7,23.2,26.7,0
3/29/2021,30.4,24.8,27.2,0
3/30/2021,37.8,24.6,29,0
3/31/2021,38.9,24.2,30.6,0
4/1/2021,36.7,25.2,30.3,0
4/2/2021,37.6,22,29.5,0
4/3/2021,40.5,23.5,30.9,0
4/4/2021,32.9,23,27.8,0
4/5/2021,30.8,24.5,27.5,0
4/6/2021,31.1,25.2,27.6,0
4/7/2021,35.9,24.5,29.3,0
4/8/2021,33,23.6,28,0
4/9/2021,31.5,21.8,26.8,0
4/10/2021,35.9,23.3,28.6,0
4/11/2021,37,24,29.1,0
4/12/2021,32.5,23.9,27.9,0
4/13/2021,30.3,23.6,26.7,0
4/14/2021,29.4,23.6,26.7,0
4/15/2021,30.2,25.4,27.6,0
4/16/2021,32,25.5,28,0
4/17/2021,31.6,25.1,27.9,0
4/18/2021,31.6,24.3,27.7,0
4/19/2021,32.6,25.1,28.2,0
4/20/2021,33.4,24.7,28.8,0.1
4/21/2021,32.3,25.8,28.4,0
4/22/2021,33,24.5,28.7,0
4/23/2021,35.5,26.4,29.8,0
4/24/2021,32.9,24.6,28.6,0
4/25/2021,33.3,24.6,28.5,0
4/26/2021,32.6,24.6,28.3,0
4/27/2021,31.1,24.9,28.1,0
4/28/2021,31.1,25.5,28.2,0
4/29/2021,30.7,25.8,28.3,0
4/30/2021,32.9,26.1,29.2,0
5/1/2021,34,27,30.3,0
5/2/2021,33.5,26.8,29.7,0
5/3/2021,31.5,26,28.5,0
5/4/2021,32.4,27.3,29.4,0
5/5/2021,33.7,27.1,29.8,0
5/6/2021,34.2,27.2,30,0
5/7/2021,32.9,27,29.4,0
5/8/2021,33.6,27.1,29.9,0
5/9/2021,33.8,27.2,29.7,0
5/10/2021,31.9,27.1,29.3,0
5/11/2021,32.4,27.7,29.7,0
5/12/2021,32.1,27.8,29.5,0
5/13/2021,33.8,27.6,29.8,0
5/14/2021,31.7,27.5,29.1,0
5/15/2021,33,26.7,29,0
5/16/2021,39.1,25.9,32.5,0
5/17/2021,42.9,30.9,37.6,0
5/18/2021,37.5,30.5,34.4,0
5/19/2021,33.3,28,30.5,0
5/20/2021,32.8,27.9,30,0
5/21/2021,32.9,28.2,30.1,0
5/22/2021,32.9,28.6,30.2,0
5/23/2021,32.8,28.9,30.5,0
5/24/2021,33,28.4,30.2,0
5/25/2021,33.2,28.4,30.3,0
5/26/2021,33.8,28.6,30.8,0
5/27/2021,33.7,28.6,30.7,0
5/28/2021,33.1,28.5,30.4,0
5/29/2021,32.9,28.9,30.4,0
5/30/2021,33,28.6,30.3,0
5/31/2021,33.4,28.4,30.4,0
6/1/2021,33.3,28.4,30.4,0
6/2/2021,32.5,28.7,30.3,0
6/3/2021,32.4,28.7,30.2,0.2
6/4/2021,32,28.7,30.1,0
6/5/2021,32.1,28.6,30.1,0.1
6/6/2021,31.7,28.3,30,0.2
6/7/2021,32.6,28.5,30.3,0
6/8/2021,32.8,29.1,30.4,0.5
6/9/2021,31.9,28.6,30.2,0.3
6/10/2021,32.6,28.6,30.2,0.6
6/11/2021,32.6,28.7,30.3,0
6/12/2021,31.6,28.8,30,2.2
6/13/2021,32.3,28.7,30.1,0.4
6/14/2021,31,28.5,29.6,0.6
6/15/2021,31.8,28.1,29.8,0.6
6/16/2021,31.8,28.8,30.1,0.9
6/17/2021,31.7,28.7,30,1.2
6/18/2021,32.1,28.3,29.9,0
6/19/2021,32.2,28.7,30.2,0.2
6/20/2021,32.6,28.6,30.3,0
6/21/2021,32.4,28.9,30.2,0.5
6/22/2021,32.3,28.4,29.9,0.2
6/23/2021,32,28.4,30,0
6/24/2021,31.8,28.3,29.8,0
6/25/2021,32.2,28.4,29.9,0
6/26/2021,31.8,28.3,29.9,0.2
6/27/2021,32.1,28.1,29.9,0
6/28/2021,32.2,28.1,29.8,0
6/29/2021,32,28.2,29.8,0
6/30/2021,32.3,28.2,29.9,0
7/1/2021,32.4,28.4,29.9,0
7/2/2021,31.4,28.5,29.6,0.9
7/3/2021,30.7,28.3,29.3,1.4
7/4/2021,30.6,27.9,29.1,1.1
7/5/2021,31.1,27.5,29,0
7/6/2021,31.2,27.6,28.9,0.6
7/7/2021,30.8,27.7,29,0.2
7/8/2021,31.1,28.1,29.3,0.3
7/9/2021,31.2,28.2,29.3,0.4
7/10/2021,31,28,29.3,0.9
7/11/2021,31.7,27.7,29.4,0.1
7/12/2021,32.1,27.8,29.5,0
7/13/2021,37.6,27.6,31.3,3
7/14/2021,37.6,28.6,31.6,6.5
7/15/2021,36.7,28.7,31.6,7.3
7/16/2021,32,27.6,29.8,42.8
7/17/2021,30.7,28,29.5,1.9
7/18/2021,31.3,28.3,29.6,2.2
7/19/2021,30.5,28.2,29.3,0.2
7/20/2021,30.6,28.5,29.4,1.6
7/21/2021,31.1,28.4,29.4,0
7/22/2021,31.4,28,29.4,0
7/23/2021,31.4,27.9,29.4,0.5
7/24/2021,31,28.2,29.2,0.2
7/25/2021,30.9,28,29.3,0.5
7/26/2021,30.8,27.9,29.1,1
7/27/2021,30.1,28,28.8,1.3
7/28/2021,30.3,27.9,28.8,0.9
7/29/2021,30.7,27.8,28.8,0.7
7/30/2021,30.4,27.6,28.6,0.4
7/31/2021,30.2,27.4,28.4,0.7
8/1/2021,29.9,27.1,28.1,1
8/2/2021,29.8,26.9,28,2.3
8/3/2021,29.1,26.7,27.6,1.1
8/4/2021,29.4,26.6,27.7,0.7
8/5/2021,29.4,26.3,27.7,0.3
8/6/2021,30.1,26.5,27.9,0.2
8/7/2021,29.7,26.4,27.8,0.2
8/8/2021,29.1,26.4,27.6,0.3
8/9/2021,29.5,26.3,27.5,1.1
8/10/2021,29.2,25.8,27.3,0.9
8/11/2021,29.8,26,27.5,0.4
8/12/2021,29.3,26.1,27.4,0.5
8/13/2021,29.1,26,27.3,0.8
8/14/2021,28.5,25.8,27,0.8
8/15/2021,29.3,25.9,27.3,0.7
8/16/2021,29,25.9,27.2,0.6
8/17/2021,29.4,25.7,27.3,0.3
8/18/2021,30.1,25.9,27.5,0.4
8/19/2021,29.6,25.8,27.4,0
8/20/2021,29.8,26.1,27.4,0.1
8/21/2021,29.5,25.7,27.3,0.1
8/22/2021,29.8,25.5,27.3,0
8/23/2021,29.5,25.5,27.4,0
8/24/2021,29.6,26.1,27.6,0
8/25/2021,29.5,26.2,27.5,0.2
8/26/2021,29.4,26.2,27.5,0
8/27/2021,29.5,26.1,27.5,0
8/28/2021,29.2,25.9,27.3,0.1
8/29/2021,29.1,26,27.3,0
8/30/2021,30.1,25.7,27.6,0.6
8/31/2021,31.4,26.4,28.3,0
9/1/2021,34.1,26.4,29.6,0.3
9/2/2021,36.8,27.7,31,0.1
9/3/2021,34.8,27.7,29.5,0.1
9/4/2021,29.9,27.1,28.2,0
9/5/2021,30.5,26.8,28.2,0
9/6/2021,29.9,26.5,28.1,0
9/7/2021,31.3,26.6,28.5,0
9/8/2021,32.3,26.6,28.9,0
9/9/2021,32.1,27.2,29,0
9/10/2021,31.5,27.2,28.8,0
9/11/2021,31.8,26.8,28.8,0
9/12/2021,32.3,26.8,29,0
9/13/2021,31.9,26.6,28.7,0
9/14/2021,37.2,26.3,30.4,0.3
9/15/2021,38.5,28.3,31.7,0.8
9/16/2021,34.7,28.9,31.1,0
9/17/2021,32.4,28,29.7,0
9/18/2021,32,27.3,29.2,0
9/19/2021,32,27.8,29.5,0
9/20/2021,31.6,27.9,29.3,0
9/21/2021,31.5,27.9,29.1,0.1
9/22/2021,31.4,27.5,28.9,0
9/23/2021,31.7,27,28.9,0
9/24/2021,35,26.8,30.1,1.8
9/25/2021,33,27,29.6,0
9/26/2021,31,27.1,28.8,0
9/27/2021,32.7,27,29.4,0.1
9/28/2021,35.4,27.3,30.7,0.9
9/29/2021,38.7,27.7,33.2,5.6
9/30/2021,32.3,27.3,29.3,19.7
10/1/2021,28.2,26.3,27,34.8
10/2/2021,28.5,26.2,27.4,3.9
10/3/2021,29.5,26.6,27.9,0
10/4/2021,29.4,26.4,27.7,0
10/5/2021,29.1,25.9,27.4,0
10/6/2021,29.1,25.2,26.9,0
10/7/2021,30.9,25.5,27.7,0
10/8/2021,30,25.9,27.5,0
10/9/2021,29.4,25,26.9,0
10/10/2021,29,25.7,27,0
10/11/2021,31.1,25.3,27.5,0
10/12/2021,29.5,24.2,26.6,0
10/13/2021,33.4,23.1,27.3,0
10/14/2021,32.7,22,26.5,0
10/15/2021,33.1,20.8,26.4,0
10/16/2021,32.5,21.7,26.4,0
10/17/2021,32.9,21.3,26.3,0
10/18/2021,29.8,21.3,25.5,0
10/19/2021,28.8,22.4,25.7,0
10/20/2021,28.5,21.5,25.4,0
10/21/2021,29.3,24.3,26.6,0
10/22/2021,29.4,25.4,27.1,0
10/23/2021,31.1,24.1,27,0
10/24/2021,31.5,20.8,26,0
10/25/2021,32.2,20.9,26.4,0
10/26/2021,30.3,20.2,25.4,0
10/27/2021,29.9,20.4,25.3,0
10/28/2021,30.7,20.3,25.5,0
10/29/2021,32.6,20.6,25.9,0
10/30/2021,31.3,19.8,25.8,0
10/31/2021,29.2,20.8,25.3,0
11/1/2021,33.3,21.6,26.1,0
11/2/2021,29,21.9,25.5,0
11/3/2021,32.2,20.7,26.2,0
11/4/2021,31.7,20.7,26.4,0
11/5/2021,32.5,19.6,25.9,0
11/6/2021,31,19.5,25.5,0
11/7/2021,31.2,20.3,25.6,0
11/8/2021,32.4,19.9,26.2,0
11/9/2021,33,20.4,26.5,0
11/10/2021,33.3,20,26.4,0
11/11/2021,29.9,18,24.5,0
11/12/2021,31.2,18.8,25.1,0
11/13/2021,30.2,19.5,24.9,0
11/14/2021,30.6,19,24.2,0
11/15/2021,30.2,17.5,24.1,0
11/16/2021,30,17,23.8,0
11/17/2021,31.3,18.3,24.9,0
11/18/2021,31.1,18.2,24.3,0
11/19/2021,30.2,18.1,23.7,0
11/20/2021,30.5,17.7,23.8,0
11/21/2021,31.3,18.5,24.6,0
11/22/2021,31.1,19.1,24.5,0
11/23/2021,28,17.6,23,0
11/24/2021,27.6,19.2,23.6,0
11/25/2021,27.4,20.9,23.9,0
11/26/2021,29,18.5,24,0
11/27/2021,27.1,20.6,23.2,0
11/28/2021,30.9,18,24.3,0
11/29/2021,31.5,20.2,25.6,0
11/30/2021,30.8,20.6,25.5,0
12/1/2021,30.4,19.6,24.9,0
12/2/2021,29.3,18.7,23.9,0
12/3/2021,28.2,18.8,23,0
12/4/2021,28.1,17.5,22.3,0
12/5/2021,27.8,16.6,21.9,0
12/6/2021,27.2,17.3,22.3,0
12/7/2021,27.6,18.1,22.4,0
12/8/2021,27.6,16.7,21.6,0
12/9/2021,27.4,15.7,21.5,0
12/10/2021,27.6,17,21.8,0
12/11/2021,26.1,14.5,20.2,0
12/12/2021,24.3,14.7,19.7,0
12/13/2021,25,15.2,20.2,0
12/14/2021,26,14.5,20,0
12/15/2021,24.3,13.1,18.8,0
12/16/2021,23.8,13.1,17.9,0
12/17/2021,23.5,13.1,17.9,0
12/18/2021,23.8,12.7,17.8,0
12/19/2021,24.2,11.9,17.9,0
12/20/2021,23,11.9,18.5,0
12/21/2021,24.9,17.9,21.3,0
12/22/2021,23.6,17.8,21.6,0
12/23/2021,25.8,20.2,23,0
12/24/2021,24.6,19.4,22.1,0
12/25/2021,24.3,19.1,21.5,0.1
12/26/2021,24.9,19.4,22.1,1.6
12/27/2021,22.6,17.5,19.5,14.8
12/28/2021,22.1,15.9,18.5,0.2
12/29/2021,21.7,14.6,17.4,0
12/30/2021,22,13.3,17.3,0
12/31/2021,21.8,15.7,17.9,0
1/1/2022,22.7,13.9,17.5,0
1/2/2022,23.8,13.7,17.9,0
1/3/2022,24.5,15.3,19.2,0
1/4/2022,24.7,15.8,19.1,6.7
1/5/2022,20.6,16.2,17.9,22.6
1/6/2022,20.3,15.3,17.8,13
1/7/2022,19.5,14.5,16.9,3.1
1/8/2022,19.1,12.6,16.2,0
1/9/2022,20.5,11.5,15.6,0
1/10/2022,19.3,11.8,15.5,0
1/11/2022,20.3,12.3,15.7,0
1/12/2022,20.7,12,15.8,0
1/13/2022,20.7,12.3,16.1,0
1/14/2022,21.8,12.1,16.3,0
1/15/2022,21.5,13,16.5,0
1/16/2022,21.8,13.7,17,0
1/17/2022,23.8,14.3,18.4,0
1/18/2022,24.7,14.1,18.5,0
1/19/2022,23.7,13.3,18.9,0
1/20/2022,25.4,20.6,22.5,0
1/21/2022,25.7,21.6,23,0
1/22/2022,21.3,15.2,18,0
1/23/2022,19.8,11.2,14.8,0
1/24/2022,20,10.2,15.3,0
1/25/2022,20.2,10.3,15.4,0
1/26/2022,22,11.1,16.6,0
1/27/2022,21.8,10.9,16.4,0
1/28/2022,22,11.2,16.9,0
1/29/2022,23.5,15.1,19.2,0
1/30/2022,23.6,16.1,20.1,0
1/31/2022,25.7,19.5,22.1,0
2/1/2022,25.1,15.3,20.4,0
2/2/2022,25.6,17.3,21.8,0
2/3/2022,26.5,17,21.2,0
2/4/2022,24.7,14.9,19.4,0
2/5/2022,23.6,17.7,20.9,0
2/6/2022,24.5,18.6,21.5,0
2/7/2022,25,18,21.9,0.7
2/8/2022,24.5,19.7,21.4,1.5
2/9/2022,24.1,15.8,20,0
2/10/2022,24.5,15.8,20.1,0
2/11/2022,25.6,15.2,20.3,0
2/12/2022,25.7,14.6,20,0
2/13/2022,23.7,17,20.2,0
2/14/2022,23.6,15,19.6,0
2/15/2022,26.8,16.6,21.5,0
2/16/2022,26.7,15.8,21.5,0
2/17/2022,26.7,17.8,21.8,0
2/18/2022,26.9,15.8,21.1,0
2/19/2022,27.9,16.9,22.1,0
2/20/2022,28.7,18.1,23.1,0
2/21/2022,26.9,20.9,23.1,0
2/22/2022,27.4,21.8,23.8,0
2/23/2022,30.1,19.7,23.9,0
2/24/2022,25.8,17.6,21.8,0
2/25/2022,26.9,18.8,22.3,0
2/26/2022,28.2,18.8,23.2,0
2/27/2022,29.9,20.1,24.5,0
2/28/2022,28.8,19.3,23.8,0
3/1/2022,27.8,18.4,23,0
3/2/2022,27.2,20.1,23.2,0
3/3/2022,27.3,18.3,22.9,0
3/4/2022,27.2,18.5,22.8,0
3/5/2022,29.2,17.6,23.8,0
3/6/2022,28,19.7,23.6,0
3/7/2022,29.8,20.6,24.3,0
3/8/2022,31.2,20,25,0
3/9/2022,30.2,19,24.4,0
3/10/2022,28.6,19.7,24,0
3/11/2022,31,20.5,25.9,0
3/12/2022,32.4,21.6,26.6,0
3/13/2022,33.3,21.6,26.2,0
3/14/2022,31.2,21.4,25.8,0
3/15/2022,29.8,22.7,25.5,0
3/16/2022,29.2,20.9,25.3,0
3/17/2022,29.9,22.2,25.8,0
3/18/2022,30.8,23.1,26.5,0
3/19/2022,32.3,24,27.4,0
3/20/2022,29.9,23.3,26.3,0
3/21/2022,27.5,21.1,24.4,0
3/22/2022,28.1,22.5,24.9,0
3/23/2022,29.4,22.9,25.5,0
3/24/2022,30.8,22.5,25.8,0
3/25/2022,36.1,22.2,27.7,0
3/26/2022,32.4,21.5,26.4,0
3/27/2022,35.6,22.7,27.9,0
3/28/2022,31.5,24,27.5,0
3/29/2022,31.7,24.6,27.6,0
3/30/2022,37.6,21,28.7,0
3/31/2022,34.3,22,27.5,0
4/1/2022,34.2,20.8,27.5,0
4/2/2022,32.8,20.1,26.4,0
4/3/2022,31.4,21.2,25.9,0
4/4/2022,31,21.6,26,0
4/5/2022,34.1,23.6,27.3,0
4/6/2022,33.7,23.6,28.3,0
4/7/2022,35.7,24.9,29.3,0
4/8/2022,34.3,26,29.6,0
4/9/2022,32.7,25.4,28.4,0
4/10/2022,32.6,24.4,27.7,0
4/11/2022,30.3,24.4,27.2,0
4/12/2022,30.2,24.7,27.2,0
4/13/2022,30.8,25.5,27.6,0
4/14/2022,31.2,24.6,27.4,0
4/15/2022,32.8,24.4,28.2,0
4/16/2022,32.2,25.4,28.2,0
4/17/2022,31.1,25.6,28.2,0
4/18/2022,30.8,26.2,28,0
4/19/2022,30.7,25.8,28.1,0
4/20/2022,32.1,25.7,28.3,0
4/21/2022,32,25.8,28.1,0
4/22/2022,31.8,25.4,28.1,0
4/23/2022,31.1,25.5,27.9,0
4/24/2022,31.8,25.6,28.5,0
4/25/2022,32.9,25.9,28.8,0
4/26/2022,32.9,26.2,29,0
4/27/2022,32.6,26.2,29,0
4/28/2022,33.3,26.2,29.6,0
4/29/2022,34.3,28.5,30.9,0
4/30/2022,35.2,28.4,31.1,0
5/1/2022,34.7,28.1,31.1,0
5/2/2022,32.4,27.7,29.8,0
5/3/2022,33,27.3,29.4,0
5/4/2022,31.2,26.5,28.5,0
5/5/2022,30.6,25.5,27.9,0
5/6/2022,31.6,25.3,28,0
5/7/2022,30.8,25.8,28,0
5/8/2022,30.9,25.4,28,0
5/9/2022,31.1,26.7,28.6,0
5/10/2022,31.6,26.8,29,0
5/11/2022,32.5,26.5,29,0
5/12/2022,34.5,26.8,30.1,0
5/13/2022,36,28.6,31.7,0
5/14/2022,36.3,28,30.8,0
5/15/2022,31.8,27.2,29,0
5/16/2022,37,27.3,30.5,0
5/17/2022,35,27.5,30.4,0
5/18/2022,33.4,27,29.6,0
5/19/2022,31.9,26.6,28.8,0
5/20/2022,31.9,26.9,29.1,0
5/21/2022,32,27.7,29.4,0
5/22/2022,32.1,27.5,29.3,0
5/23/2022,36.6,27.5,30.8,0
5/24/2022,32.4,27,29.3,0.1
5/25/2022,32,27.3,29.2,0
5/26/2022,31.4,27.3,29.1,0.5
5/27/2022,31.8,27.5,29.2,0
5/28/2022,31.8,27.5,29.1,0
5/29/2022,31.8,27.2,28.9,0
5/30/2022,31.5,26.8,28.8,0
5/31/2022,31.5,27.1,28.9,0.2
6/1/2022,31.9,27.1,29,0
6/2/2022,32.9,26.8,29.2,0
6/3/2022,32.4,26.8,29.1,0
6/4/2022,31.8,26.8,28.9,0
6/5/2022,31.4,27,28.7,0
6/6/2022,31.2,26.6,28.6,0
6/7/2022,30.8,26.8,28.5,0
6/8/2022,31.2,27.1,28.8,0
6/9/2022,31.3,27.2,28.9,0.2
6/10/2022,30.6,27.2,28.7,2.7
6/11/2022,30.6,27.5,28.7,2.1
6/12/2022,30.4,27.3,28.8,1.3
6/13/2022,30.9,27.7,29.1,1.2
6/14/2022,31.3,27.4,29.2,0.7
6/15/2022,31.3,27.8,29.4,1.4
6/16/2022,31.1,28.1,29.5,1.7
6/17/2022,31.3,28.2,29.6,1.2
6/18/2022,31.3,28,29.5,2.7
6/19/2022,31.2,28,29.4,1.3
6/20/2022,30.7,28,29.2,1
6/21/2022,31.7,28,29.4,0.1
6/22/2022,31.2,27.8,29.3,0.9
6/23/2022,34.1,27.1,30,0
6/24/2022,34.5,27.1,29.9,0
6/25/2022,32.5,27.3,29.6,0
6/26/2022,33,28.1,30.1,0
6/27/2022,32.7,27.7,30,0
6/28/2022,32.1,28.4,30.1,0.2
6/29/2022,31.8,28.6,30,3.7
6/30/2022,32.1,28.5,30.1,1.1
7/1/2022,32.1,28.6,30.2,0.7
7/2/2022,30.9,28.7,29.7,1.5
7/3/2022,30.9,28.6,29.6,0.3
7/4/2022,31.9,28.6,29.9,25.6
7/5/2022,30,27.1,28.8,12.4
7/6/2022,31.3,27.8,28.8,27.9
7/7/2022,30.8,27.3,28.4,2.6
7/8/2022,29.9,26.4,27.8,16.9
7/9/2022,28.3,26.5,27.5,34
7/10/2022,29.2,26.9,28.1,6.8
7/11/2022,29.1,26.4,27.9,18.6
7/12/2022,30,27.4,28.7,2.3
7/13/2022,30.3,27.8,28.9,1
7/14/2022,32.1,27.6,29.7,0.4
7/15/2022,32.9,27.9,30,4.8
7/16/2022,31.9,26.9,29,19.1
7/17/2022,32.1,27.5,29.1,14.3
7/18/2022,29.8,27.4,28.5,1.8
7/19/2022,30,27.5,28.9,0.6
7/20/2022,29.9,27.9,28.8,1
7/21/2022,30,27.9,28.8,1.4
7/22/2022,30.1,27.6,28.6,1
7/23/2022,29.8,27.4,28.6,0.6
7/24/2022,28.9,26.7,27.6,162.3
7/25/2022,28.6,25.9,27.4,62.1
7/26/2022,29.2,26.7,27.9,3.1
7/27/2022,29.1,26.7,27.7,2.2
7/28/2022,29.2,26.7,27.8,1.5
7/29/2022,29.6,26.8,27.9,0.6
7/30/2022,29.3,26.9,28,0.3
7/31/2022,29.5,26.7,27.9,1.5
8/1/2022,29.2,27.3,28.1,0.2
8/2/2022,29.8,27.1,28.2,0.6
8/3/2022,29.4,26.9,28,0.3
8/4/2022,29.8,26.9,28.3,0.4
8/5/2022,31,27.2,28.6,0.3
8/6/2022,29.3,27.1,28.2,0.8
8/7/2022,30.2,26.6,28.5,24.9
8/8/2022,31,27.4,28.9,0
8/9/2022,33.1,27.4,29.6,3.3
8/10/2022,32.5,26.9,29.2,26
8/11/2022,35.1,27.5,29.4,28.8
8/12/2022,30.3,25.8,28.1,82.7
8/13/2022,28.8,26.1,27.2,21.2
8/14/2022,30.8,25.3,27.5,43
8/15/2022,29.8,26,27.7,32
8/16/2022,29.4,26.3,27.7,11.1
8/17/2022,29.3,27.2,27.9,19.1
8/18/2022,28.7,27.2,27.9,9.6
8/19/2022,28.1,27.1,27.5,0.8
8/20/2022,29,26.8,27.6,1.8
8/21/2022,29.2,26.9,27.7,2.4
8/22/2022,29.7,26.6,27.8,0.5
8/23/2022,28.5,26.3,27.3,3.2
8/24/2022,28,26.6,27.2,12.8
8/25/2022,29.4,26.8,28,0
8/26/2022,29.1,26.2,27.5,0.1
8/27/2022,28.5,26,27.1,0.4
8/28/2022,28.7,26.4,27.3,0.7
8/29/2022,29.1,26.2,27.3,0.1
8/30/2022,29.5,25.6,27.4,0
8/31/2022,29.1,25.6,27.3,0
9/1/2022,29,26.5,27.6,0.5
9/2/2022,29.4,26.3,27.7,0.2
9/3/2022,29.3,26.4,27.7,0.5
9/4/2022,29.4,26.5,27.6,0.2
9/5/2022,29.2,26.5,27.7,0.5
9/6/2022,29.4,26,27.4,0
9/7/2022,29.1,25,27,0
9/8/2022,30.7,25.5,27.7,0
9/9/2022,35.3,25.9,29.7,0
9/10/2022,35.6,27.3,30.9,0
9/11/2022,33.2,27.4,29.6,0
9/12/2022,32.9,26.9,29,0.1
9/13/2022,34.4,27.6,29.9,0
9/14/2022,34.9,27.1,29.9,0
9/15/2022,31.1,26.8,28.6,0
9/16/2022,30.3,27,28.3,0.3
9/17/2022,30.2,27,28.3,0.3
9/18/2022,30,26.2,27.9,0
9/19/2022,30.1,25.7,27.5,0
9/20/2022,30.3,26,27.9,0
9/21/2022,30.4,26.4,28.1,0
9/22/2022,30.5,26.3,28.1,0
9/23/2022,30.4,26.4,27.9,0
9/24/2022,30.3,26.6,28.1,0.3
9/25/2022,30.1,26.7,28,0.4
9/26/2022,29.5,25.9,27.5,1
9/27/2022,29.9,25.5,27.4,0.1
9/28/2022,29.8,25.8,27.6,0
9/29/2022,30.1,25.8,27.6,0
9/30/2022,29.8,25.4,27.3,0
10/1/2022,30.1,25.9,27.7,0
10/2/2022,30.2,26.4,28.1,0.1
10/3/2022,29.8,25.8,27.7,0.3
10/4/2022,30.2,25.9,27.8,0
10/5/2022,30.7,25.3,27.6,0
10/6/2022,30.8,25.5,27.6,0
10/7/2022,34.2,24.7,28.1,0
10/8/2022,38.3,25.3,30.9,0
10/9/2022,33.8,25.3,29.4,0
10/10/2022,34.5,24.6,29.1,0
10/11/2022,33.6,22.3,27.5,0
10/12/2022,31.4,21.7,26.2,0
10/13/2022,31.1,22,26.1,0
10/14/2022,33.8,22,26.8,0
10/15/2022,34.2,22.1,27,0
10/16/2022,34.1,23,27.9,0
10/17/2022,34.9,21.9,27.9,0
10/18/2022,30.8,24.3,27.2,0
10/19/2022,29.9,23.9,26.6,0
10/20/2022,29.9,23.2,26.5,0
10/21/2022,31.8,23.2,27.1,0
10/22/2022,34.8,23.5,28.8,0
10/23/2022,33.2,22.3,27.9,0
10/24/2022,32.1,23.5,27.5,0
10/25/2022,30.7,25.6,27.6,0
10/26/2022,30.6,25.7,27.8,0
10/27/2022,29,23.6,26.4,0
10/28/2022,29.6,23.4,26.1,0
10/29/2022,32.6,22.6,26.8,0
10/30/2022,33,23,27.2,0
10/31/2022,31.5,22.3,26.7,0
11/1/2022,30.4,23.5,26.8,0
11/2/2022,30.4,23.4,26.6,0
11/3/2022,30.6,23.3,26.6,0
11/4/2022,30.9,23.6,26.8,0
11/5/2022,33.4,23.1,27.6,0
11/6/2022,31.3,22.9,26.5,0
11/7/2022,29.1,23.1,25.4,0.7
11/8/2022,28,21.6,24.8,0
11/9/2022,29.6,21.2,25.3,0
11/10/2022,29.3,21.7,25.4,0
11/11/2022,30.8,22.2,26.2,0
11/12/2022,30.3,21.2,25.5,0
11/13/2022,28.1,21.1,24.8,0
11/14/2022,29.7,24.5,26.8,0
11/15/2022,30.3,22.3,25.8,0
11/16/2022,28.7,21.1,24.8,0
11/17/2022,30.1,21.4,25.1,0
11/18/2022,28.2,21.7,25,0
11/19/2022,29.1,23.1,26,0
11/20/2022,29.1,21.8,25.4,0
11/21/2022,31.1,21.3,25.8,0
11/22/2022,28.6,22.3,25.2,0
11/23/2022,28.8,19.6,24.3,0
11/24/2022,28.5,19.2,23.6,0
11/25/2022,27.5,18.5,23.3,0
11/26/2022,28.7,19.1,23.7,0
11/27/2022,26.7,19.4,23.4,0
11/28/2022,28.6,19.3,23.8,0
11/29/2022,30.8,18.4,23.9,0
11/30/2022,30.4,18.1,23.7,0
12/1/2022,29.1,16.9,22.8,0
12/2/2022,26.6,17,22.2,0
12/3/2022,26.4,18.7,23.1,0
12/4/2022,28.7,17.7,22.7,0
12/5/2022,27.9,17.5,22.3,0
12/6/2022,27.4,17.8,22.3,0
12/7/2022,28.6,16,22.2,0
12/8/2022,28,16.9,22.2,0
12/9/2022,27,18.5,22.2,0
12/10/2022,28.2,18.5,23.1,0
12/11/2022,29.4,19,23.6,0
